StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands,Below 3kW,Fast (8–49kW),Rapid (50–149kW),Slow (3–8kW),Ultra-rapid (150kW+)
193491,51.890298,-0.485639,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193487,57.44899,-2.803768,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193486,56.589481,-3.334388,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193472,51.273116,0.395359,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193468,54.9706566929595,-1.46389436679397,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193405,54.337435,-1.431729,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193402,57.679184,-2.003995,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193401,50.783647,-3.642133,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193400,53.957094,-2.021242,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193397,55.846057,-4.402967,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193227,52.285722,-1.571641,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193100,55.822099,-4.340059,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193099,55.602081,-4.498962,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193098,53.347228,-1.492858,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193097,51.489186,-0.076482,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193081,56.124736,-3.937327,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193080,53.117475,-3.306909,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193078,52.769407,-0.869595,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193014,55.9848235796378,-3.73666608814065,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193013,53.7975627521871,-1.38219331364161,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
193011,53.924313189284,-1.81760983411857,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
190929,51.884673,-0.193675,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
189630,53.98535313253842,-1.0530792107546176,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
189314,53.019875612859664,-2.7649453820217786,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
189289,53.796564,-3.019958,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
189288,52.822474,-2.132087,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
188021,53.181,-2.9236,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
188010,52.932628,0.985992,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
187991,52.653675,-0.48084,0.0,28.0,Fast site,Fast (8–49kW),0.0,28.0,0.0,0.0,0.0
187926,52.422916,0.770631,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
187619,51.374101,-0.119019,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
187614,51.360934,1.411378,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
187595,51.137611,-0.99275,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
187592,51.12871449364174,1.311413747254271,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
187590,51.1240755,1.3147457,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
176094,55.816235,-4.082068,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175896,50.710493,-1.142743,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175894,55.641153,-4.7743,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175893,55.650127,-3.89375,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175890,55.886849,-4.286794,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175875,56.11352,-3.7886,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175603,55.882664,-3.085777,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175534,51.290673,-0.101162,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175405,55.902776,-4.457299,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175282,55.075025,-3.582216,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175281,55.119503,-3.353181,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175156,51.5034747593116,-0.219173853713073,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175013,55.911113,-3.238268,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175012,51.443123,0.758992,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175010,52.184247,1.019011,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
175006,54.613524,-1.066035,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174499,54.5524531876591,-3.58784337331656,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174338,52.138551,-0.99403,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174221,52.831087,0.84473,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174216,52.1433408299296,-0.4731700714876297,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174205,53.349734,-2.204968,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174203,53.5814684,-2.532021,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174180,52.941007,1.211531,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174137,52.621361,-0.273519,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174136,51.877405,0.552103,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174018,51.0659753,-0.3566803,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174016,55.818326,-4.201553,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
174008,53.089136,-2.244942,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173967,51.261229,0.510598,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173966,53.758742,-1.794512,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173939,51.066003,0.686477,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173913,51.585842,-0.333703,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173912,54.084637,-0.196647,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173911,52.040271597999975,1.0987998077715702,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173882,51.168527,-0.185032,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173880,50.904292,-3.48126,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173865,52.659339,1.33473,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173693,52.980399,0.02054,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173691,52.97529663307844,-0.02897170148708028,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173327,51.143674,0.312517,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173081,55.939947,-3.294411,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173079,50.970278,0.094759,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173075,51.394998,0.490891,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173073,52.419107,-1.831275,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173072,53.16683,-3.136646,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173069,51.372294,-0.488121,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173067,56.408223,-3.479582,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173066,52.066901,1.276954,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173065,52.535639,-1.372464,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173064,52.60088,0.376754,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173063,51.7342,0.477223,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173062,50.517071,-4.856112,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173061,50.505875,-4.307306,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173059,52.20995,-0.268864,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173058,51.461534,0.11055,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173057,52.211204,0.144182,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173056,52.760787,-1.928945,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173053,51.01833,-4.189303,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173052,53.26723,-2.772443,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173050,52.770886,1.515102,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173049,52.25397,0.71627,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173048,55.853331,-4.162965,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173046,52.444333,0.618738,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173045,53.690241,-2.697659,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173043,52.4593630757693,1.56625755447419,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173042,52.142921,-0.424404,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173035,51.103515,-4.164683,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
173026,53.44445891131585,-1.952969152968194,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
172980,54.54879202368886,-1.319761030247264,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
172589,52.8989898786016,-1.26857167602145,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
172437,53.3972870545603,-2.59562390852977,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
172436,53.4351226262013,-2.88768307767805,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
172434,52.2886065337035,-1.93670619379509,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
172428,53.8727409515003,-2.3881372943149,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
172380,53.362020585112276,-1.3282597152579,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
172343,52.8062669034484,0.0139513991143758,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
172342,51.7981679577962,-0.0714856869747109,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
172338,51.5922436318331,0.0401252694205141,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171641,53.862644201359,-0.662677358683481,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171621,53.2857647083591,-3.58583741579105,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171594,53.7238462719858,0.036160741803883,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171039,55.0136186936614,-1.66246920653884,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171036,54.125899739763,-2.77298169298797,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171035,52.0623589469634,1.23722863885916,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171034,52.9290378014278,-4.13493946716267,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171017,50.7504584036919,-1.64434902225616,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171016,55.6150491234923,-2.80471946161185,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171014,51.677315657365,-4.13684743928468,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171013,51.3751952145007,-0.205605409919826,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171012,56.0178986370219,-3.60372750088527,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171006,51.4599463165781,-0.955714871435475,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
171004,52.6512881413245,0.143322549113464,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170997,53.6911043485178,-0.442187397282851,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170991,53.49624999297748,-1.1450241122554417,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170967,53.4822148806683,-2.05430396112615,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170941,53.5044518239504,-1.34485494546925,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170576,53.49734194305856,-1.1481369444300071,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170575,53.4911637815582,-1.1374796650814,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170488,53.5258728906199,-1.63291606626331,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170432,53.484316983143316,-1.0134810618005758,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170430,53.7860861529255,-2.2403411143265,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170240,53.0033530339138,-1.19418920802582,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
170062,52.9081455528714,-1.25591178984416,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169874,53.3705601,-1.2110165,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169732,53.7042360593402,-1.7771824168949,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169586,53.879212262088885,-1.725541836907496,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169578,53.7813993068158,-1.78870690583915,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169512,52.8381576361158,0.819608382096135,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169509,52.971157322415,-0.0607539412463893,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169503,51.76754806206716,-0.43630957147274785,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169407,54.003419,-0.438633,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169399,52.485409,-0.686899,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169398,51.526926,-0.893128,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169396,50.876992,0.015196,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169394,50.834046,-0.207313,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169392,51.073375,-4.06107,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169391,50.9506,-0.153,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169389,53.301208,-4.619262,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169388,52.376065,-0.721185,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169387,53.206385,-4.153688,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169386,53.42447,-2.324096,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169379,53.262553,-2.495281,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169377,52.383868,0.233389,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169376,50.797229,-0.669354,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169375,50.950032,-0.148696,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169373,51.79362,-0.653539,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169369,50.961284,-0.508213,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169368,53.631408,-2.970647,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169367,53.590161,-0.696501,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169365,53.192895,-2.887347,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169361,50.797655,0.27877,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169360,51.001439,-0.938487,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169359,53.751918,-2.369849,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169358,55.728789,-3.837442,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169356,54.278111,-0.406095,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169355,53.7997912,-1.7126609,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169354,53.274573,-3.221437,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169352,52.899006,-1.858566,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169349,52.972694,-3.070324,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169348,52.640473,1.727597,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169347,51.241705,-0.604034,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169346,50.864181,0.256773,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169345,50.87747,0.535352,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169344,50.832002,-0.424792,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169343,53.014955,-1.359495,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169334,52.384201,-1.789985,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169077,51.5439829078738,0.208136002775973,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169050,53.5364148942874,-2.5797775148053,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169047,52.9777876159228,-1.30756032800628,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169035,51.8243626934512,-1.28800834330139,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169034,52.4811547613565,-1.474941192296,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
169033,53.0235537373196,-2.18147742199835,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
168845,53.2830464472847,-3.81367169141947,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
168499,50.235993,-5.236026,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
167364,51.430558,0.057735,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
167034,52.042291,-1.873606,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
161477,55.865512080073415,-3.721393851308676,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
160833,54.57687208068185,-1.2223330201913996,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
157315,54.58689963333106,-1.0809733321173098,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
156477,54.896711,-2.894157,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
156433,55.954507,-4.021689,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
156040,53.465172,-2.66484,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155492,51.60455,-0.691898,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155396,55.873467,-4.229403,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155395,51.459862,-0.414479,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155363,52.68163,-0.313431,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155305,50.702093,-2.443356,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155282,50.612321,-3.460562,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155263,53.656639,-2.658334,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155251,53.419954,-2.209136,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155250,53.994247,-1.547434,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155249,56.469223,-2.968885,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155240,50.612321,-3.460562,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155239,50.613074,-3.460541,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155195,51.665632,-0.610537,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155089,50.845954,-1.067687,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155049,52.548944,-1.858482,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155047,53.140819,0.332095,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
155004,52.972154,-2.088823,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
154980,50.863521,-1.432484,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
154790,51.44526,-0.473571,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
154548,50.790544,-3.202679,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
150085,54.607125,-1.280032,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149969,51.8848291032722,0.930820181315084,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149923,51.51519,-0.477026,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149922,53.535304,-2.289121,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149886,51.15078489410513,1.3047746030169947,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149873,53.046586,-2.987794,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149827,50.894609,-1.319651,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149819,51.54385067143522,-1.7712585834377705,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149709,51.40839,-0.725797,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149557,55.934734,-3.122766,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149537,52.290458,-0.68391,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149473,51.821726,-0.836276,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149454,53.60256,-2.15993,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149301,51.175978,-1.766382,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149299,54.5312,-1.56521,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149289,55.922345,-4.437036,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149222,56.64836,-2.8875,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149141,51.216769,-1.473453,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149140,51.466577,-3.274567,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
149138,51.497693,-0.223658,0.0,28.0,Fast site,Slow (3–8kW),0.0,0.0,0.0,28.0,0.0
